,Match ID 18Char,Successful Match,Same State = True,Same State = False,Same State = Other Info,Same County = True,Same County = False,Same County = Other Info,Same Zip,Same Language,Same Race,Same Gender
104,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
105,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
106,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
107,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
108,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
109,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
110,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
111,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
112,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
113,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
114,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
115,a1v2J000002uTnjQAE,True,False,False,True,False,True,False,0,0,1,True
116,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
117,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
118,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
119,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
120,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
121,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
122,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
123,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
124,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
125,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
126,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
127,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
128,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
129,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
130,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
131,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
132,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
133,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
134,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
135,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
136,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
137,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
138,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
139,a1v2J0000027tNzQAI,False,False,False,True,False,True,False,1,0,1,True
140,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
141,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
142,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
143,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
144,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
145,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
146,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
147,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
148,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
149,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
150,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
151,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
152,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
153,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
154,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
155,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
156,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
157,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
158,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
159,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
160,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
161,a1v2J0000028PciQAE,True,True,False,False,False,False,True,0,0,1,True
162,a1v2J000002esTYQAY,False,False,False,True,False,False,True,0,0,0,True
163,a1v2J000002esTYQAY,False,False,False,True,False,False,True,0,0,0,True
164,a1v2J000002esTYQAY,False,False,False,True,False,False,True,0,0,0,True
165,a1v2J000002esTYQAY,False,False,False,True,False,False,True,0,0,0,True
166,a1v2J000002esTYQAY,False,False,False,True,False,False,True,0,0,0,True
167,a1v2J000002esTYQAY,False,False,False,True,False,False,True,0,0,0,True
168,a1v2J000002esTYQAY,False,False,False,True,False,False,True,0,0,0,True
169,a1v2J000002esTYQAY,False,False,False,True,False,False,True,0,0,0,True
170,a1v2J0000028GltQAE,False,False,False,True,False,True,False,1,0,1,True
171,a1v2J0000028GltQAE,False,False,False,True,False,True,False,1,0,1,True
172,a1v2J0000028GltQAE,False,False,False,True,False,True,False,1,0,1,True
173,a1v2J0000028GltQAE,False,False,False,True,False,True,False,1,0,1,True
174,a1v2J0000028GltQAE,False,False,False,True,False,True,False,1,0,1,True
175,a1v2J000002uRlgQAE,False,True,False,False,False,False,True,0,0,0,True
176,a1v2J000002uRlgQAE,False,True,False,False,False,False,True,0,0,0,True
177,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
178,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
179,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
180,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
181,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
182,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
183,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
184,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
185,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
186,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
187,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
188,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
189,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
190,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
191,a1v2J0000027UAeQAM,False,True,False,False,False,False,True,0,0,1,True
192,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
193,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
194,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
195,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
196,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
197,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
198,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
199,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
200,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
201,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
202,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
203,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
204,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
205,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
206,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
207,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
208,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
209,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
210,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
211,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
212,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
213,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
214,a1v2J0000027ogFQAQ,False,False,False,True,False,True,False,1,0,0,True
215,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
216,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
217,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
218,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
219,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
220,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
221,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
222,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
223,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
224,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
225,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
226,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
227,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
228,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
229,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
230,a1v2J0000028DktQAE,False,True,False,False,False,False,True,0,0,1,True
231,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
232,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
233,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
234,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
235,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
236,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
237,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
238,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
239,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
240,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
241,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
242,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
243,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
244,a1v2J000002uUBsQAM,False,False,False,True,False,True,False,1,0,0,True
245,a1v2J0000028MtYQAU,False,True,False,False,False,False,True,1,0,1,True
246,a1v2J0000028MtYQAU,False,True,False,False,False,False,True,1,0,1,True
247,a1v2J0000028MtYQAU,False,True,False,False,False,False,True,1,0,1,True
248,a1v2J0000028MtYQAU,False,True,False,False,False,False,True,1,0,1,True
249,a1v2J0000028MtYQAU,False,True,False,False,False,False,True,1,0,1,True
250,a1v2J0000028MtYQAU,False,True,False,False,False,False,True,1,0,1,True
251,a1v2J0000028MtYQAU,False,True,False,False,False,False,True,1,0,1,True
252,a1v2J0000028MtYQAU,False,True,False,False,False,False,True,1,0,1,True
253,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
254,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
255,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
256,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
257,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
258,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
259,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
260,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
261,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
262,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
263,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
264,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
265,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
266,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
267,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
268,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
269,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
270,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
271,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
272,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
273,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
274,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
275,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
276,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
277,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
278,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
279,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
280,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
281,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
282,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
283,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
284,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
285,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
286,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
287,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
288,a1v2J0000028FvmQAE,True,False,False,True,False,True,False,0,0,0,True
289,a1v2J00000281ZgQAI,False,False,False,True,True,False,False,1,0,0,True
290,a1v2J00000281ZgQAI,False,False,False,True,True,False,False,1,0,0,True
291,a1v2J00000281ZgQAI,False,False,False,True,True,False,False,1,0,0,True
292,a1v2J00000281ZgQAI,False,False,False,True,True,False,False,1,0,0,True
293,a1v2J00000281ZgQAI,False,False,False,True,True,False,False,1,0,0,True
294,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
295,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
296,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
297,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
298,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
299,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
300,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
301,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
302,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
303,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
304,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
305,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
306,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
307,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
308,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
309,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
310,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
311,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
312,a1v2J000002ACf1QAG,False,False,False,True,False,True,False,1,0,0,True
313,a1v2J0000027tYAQAY,False,False,False,True,False,True,False,0,0,0,True
314,a1v2J0000027tYAQAY,False,False,False,True,False,True,False,0,0,0,True
315,a1v2J0000027tYAQAY,False,False,False,True,False,True,False,0,0,0,True
316,a1v2J0000027tYAQAY,False,False,False,True,False,True,False,0,0,0,True
317,a1v2J000002fJvrQAE,False,False,False,True,False,False,True,0,0,0,True
318,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
319,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
320,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
321,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
322,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
323,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
324,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
325,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
326,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
327,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
328,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
329,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
330,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
331,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
332,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
333,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
334,a1v2J000003tjssQAA,True,False,False,True,False,True,False,1,0,0,True
335,a1v2J0000028rRMQAY,False,True,False,False,False,False,True,0,0,1,True
336,a1v2J0000028rRMQAY,False,True,False,False,False,False,True,0,0,1,True
337,a1v2J0000028rRMQAY,False,True,False,False,False,False,True,0,0,1,True
338,a1v2J0000028rRMQAY,False,True,False,False,False,False,True,0,0,1,True
339,a1v2J0000028rRMQAY,False,True,False,False,False,False,True,0,0,1,True
340,a1v2J0000028rRMQAY,False,True,False,False,False,False,True,0,0,1,True
341,a1v2J0000028rRMQAY,False,True,False,False,False,False,True,0,0,1,True
342,a1v2J0000028rRMQAY,False,True,False,False,False,False,True,0,0,1,True
343,a1v2J0000028rRMQAY,False,True,False,False,False,False,True,0,0,1,True
344,a1v2J0000028rRMQAY,False,True,False,False,False,False,True,0,0,1,True
345,a1v2J0000027ViNQAU,False,False,False,True,False,True,False,1,0,0,True
346,a1v2J0000027ViNQAU,False,False,False,True,False,True,False,1,0,0,True
347,a1v2J0000027ViNQAU,False,False,False,True,False,True,False,1,0,0,True
348,a1v2J0000027ViNQAU,False,False,False,True,False,True,False,1,0,0,True
349,a1v2J0000027ViNQAU,False,False,False,True,False,True,False,1,0,0,True
350,a1v2J0000027ViNQAU,False,False,False,True,False,True,False,1,0,0,True
351,a1v2J0000027ViNQAU,False,False,False,True,False,True,False,1,0,0,True
352,a1v2J0000027ViNQAU,False,False,False,True,False,True,False,1,0,0,True
353,a1v2J0000027ViNQAU,False,False,False,True,False,True,False,1,0,0,True
354,a1v2J0000027ViNQAU,False,False,False,True,False,True,False,1,0,0,True
